client_id,country,country_risk,is_pep,sector,transaction_volume,account_age_years,nb_transactions_30d,avg_transaction_amount,nb_countries_involved,cash_ratio,adverse_media_score,beneficial_owner_complexity,source_of_wealth_verified,risk_label
CLT1010,Myanmar,High,0,Retail,41638.36,26,80,43.37,4,0.146,0,0,0,0
CLT1011,Mexico,Medium,0,Real Estate,28402.43,18,42,56.35,11,0.352,0,0,1,1
CLT1012,Austria,Low,0,Healthcare,8464.13,23,29,24.32,5,0.112,0,2,1,0
CLT1013,Luxembourg,Low,0,Energy,16283.72,29,84,16.15,11,0.542,1,1,0,1
CLT1014,UAE,Medium,0,Retail,30365.13,23,92,27.5,13,0.291,0,0,1,0
CLT1015,India,Medium,0,Technology,13851.28,4,27,42.75,8,0.458,1,1,1,1
CLT1016,Myanmar,High,0,Real Estate,18921.99,6,44,35.84,5,0.447,0,0,1,1
CLT1017,China,Medium,0,Finance,75897.98,17,93,68.01,5,0.187,0,0,1,0
CLT1018,Saudi Arabia,Medium,0,Finance,90824.31,18,5,1513.74,6,0.271,0,0,1,0
CLT1019,Canada,Low,0,Construction,307511.43,6,52,492.81,7,0.297,2,0,1,1
CLT1020,Mexico,Medium,0,Healthcare,19098.02,2,53,30.03,9,0.115,0,0,1,0
CLT1021,South Africa,Medium,0,Finance,61993.07,12,52,99.35,14,0.247,0,1,0,2
CLT1022,India,Medium,0,Retail,31998.84,12,38,70.17,11,0.199,0,0,1,0
CLT1023,Panama,High,0,Energy,28780.46,27,44,54.51,7,0.392,2,0,1,2
CLT1024,Afghanistan,High,1,Construction,37264.3,4,53,58.59,6,0.203,0,0,0,2
CLT1025,Luxembourg,Low,0,Trading,44611.05,16,2,1858.79,12,0.282,1,1,0,2
CLT1026,Panama,High,0,Real Estate,87168.16,20,54,134.52,10,0.196,0,0,0,1
CLT1027,Myanmar,High,1,Trading,36477.94,10,84,36.19,4,0.303,0,1,1,2
CLT1028,Canada,Low,0,Trading,377375.48,25,77,408.42,14,0.315,0,0,1,1
CLT1029,Netherlands,Low,0,Retail,4644.32,10,90,4.3,11,0.397,0,0,1,0
CLT1030,Denmark,Low,0,Trading,290956.9,7,35,692.75,10,0.396,0,0,0,1
CLT1031,China,Medium,0,Trading,34449.32,14,46,62.41,12,0.511,0,1,1,1
CLT1032,Russia,High,0,Finance,45105.1,7,72,52.2,2,0.483,0,0,1,1
CLT1033,India,Medium,1,Mining,59016.76,12,92,53.46,11,0.715,2,0,1,2
CLT1034,Cayman Islands,High,0,Construction,172553.58,11,79,182.02,13,0.176,3,0,1,2
CLT1035,Germany,Low,0,Trading,15987.5,17,55,24.22,11,0.354,0,0,1,0
CLT1036,Switzerland,Low,1,Healthcare,22352.9,11,72,25.87,9,0.299,0,1,1,0
CLT1037,Russia,High,1,Technology,126860.01,21,11,961.06,10,0.333,0,0,1,1
CLT1038,British Virgin Islands,High,0,Construction,4687.86,3,29,13.47,11,0.398,0,0,1,2
CLT1039,India,Medium,0,Healthcare,56882.9,19,69,68.7,5,0.166,0,1,0,0
CLT1040,Austria,Low,0,Technology,18095.26,22,63,23.94,5,0.227,0,0,1,0
CLT1041,Austria,Low,0,Trading,13195.83,4,47,23.4,11,0.057,0,1,1,1
CLT1042,Venezuela,High,0,Mining,5127.14,8,7,61.04,12,0.39,0,2,1,2
CLT1043,Myanmar,High,1,Legal,190699.29,14,64,248.31,3,0.125,0,0,1,1
CLT1044,Turkey,Medium,0,Energy,75981.02,20,82,77.22,13,0.182,1,1,1,1
CLT1045,South Africa,Medium,0,Healthcare,21841.74,24,64,28.44,3,0.123,2,0,1,1
CLT1046,USA,Low,0,Trading,46777.76,14,92,42.37,1,0.391,1,0,1,0
CLT1047,North Korea,High,0,Construction,11622.25,28,12,80.71,12,0.421,0,0,0,1
CLT1048,Brazil,Medium,0,Finance,26788.32,16,12,186.03,11,0.116,1,1,0,2
CLT1049,Hong Kong,Medium,0,Trading,44466.02,15,36,102.93,5,0.011,0,0,0,0
CLT1050,Venezuela,High,0,Legal,65902.11,12,29,189.37,3,0.412,1,0,1,1
CLT1051,China,Medium,0,Trading,107806.74,16,11,816.72,11,0.585,2,0,0,2
CLT1052,Myanmar,High,0,Trading,3988.7,20,53,6.27,2,0.433,0,1,1,1
CLT1053,Norway,Low,0,Energy,108311.21,19,70,128.94,11,0.505,0,0,1,0
CLT1054,Russia,High,0,Finance,4499.65,5,85,4.41,9,0.216,0,0,1,1
CLT1055,Germany,Low,0,Healthcare,114382.14,12,74,128.81,13,0.421,0,0,1,0
CLT1056,Norway,Low,0,Retail,43479.01,29,96,37.74,14,0.526,0,0,1,0
CLT1057,Norway,Low,0,Retail,307795.16,5,47,545.74,10,0.093,1,0,1,0
CLT1058,China,Medium,0,Construction,21770.05,10,33,54.97,6,0.715,0,0,1,0
CLT1059,Switzerland,Low,0,Mining,193157.27,26,81,198.72,3,0.288,0,0,1,0
CLT1060,Saudi Arabia,Medium,0,Trading,10393.23,17,67,12.93,7,0.208,0,0,1,0
CLT1061,Saudi Arabia,Medium,0,Construction,70180.92,15,43,136.01,12,0.486,0,1,1,2
CLT1062,Venezuela,High,1,Mining,2815.79,8,18,13.04,9,0.124,1,1,1,2
CLT1063,France,Low,0,Healthcare,225166.28,8,74,253.57,9,0.264,0,0,1,0
CLT1064,Nigeria,High,0,Healthcare,798356.17,8,53,1255.28,1,0.21,0,0,1,0
CLT1065,Myanmar,High,0,Finance,21008.17,30,39,44.89,2,0.119,1,0,1,0
CLT1066,Canada,Low,0,Retail,71965.77,10,72,83.29,8,0.53,0,0,1,0
CLT1067,Hong Kong,Medium,1,Retail,116512.85,20,34,285.57,11,0.195,0,0,1,1
CLT1068,China,Medium,0,Construction,5852.46,13,37,13.18,1,0.409,1,1,1,0
CLT1069,Denmark,Low,0,Energy,19464.35,30,41,39.56,11,0.335,0,0,1,0
CLT1070,Canada,Low,0,Retail,17738.37,16,97,15.24,12,0.626,1,1,0,2
CLT1071,Singapore,Medium,0,Energy,2214629.05,9,49,3766.38,11,0.435,0,0,1,1
CLT1072,Turkey,Medium,0,Energy,287421.07,16,10,2395.18,14,0.126,0,0,1,1
CLT1073,Hong Kong,Medium,0,Healthcare,43233.71,10,40,90.07,3,0.215,1,1,1,0
CLT1074,Sweden,Low,0,Finance,192636.66,3,18,891.84,11,0.118,0,0,0,1
CLT1075,Afghanistan,High,0,Construction,82197.02,23,25,273.99,7,0.682,0,0,0,1
CLT1076,India,Medium,1,Technology,145736.56,22,41,296.21,8,0.399,0,0,1,1
CLT1077,China,Medium,1,Construction,12329.24,25,36,28.54,5,0.364,0,0,0,1
CLT1078,Mexico,Medium,0,Energy,469801.05,28,2,19575.04,14,0.098,0,1,1,1
CLT1079,Singapore,Medium,0,Mining,18927.85,14,83,19.0,2,0.218,0,0,1,0
CLT1080,Luxembourg,Low,0,Mining,20456.21,13,74,23.04,3,0.099,0,1,1,0
CLT1081,Sweden,Low,0,Finance,145123.56,4,49,246.81,9,0.415,0,1,0,1
CLT1082,Saudi Arabia,Medium,1,Healthcare,100573.2,4,67,125.09,13,0.2,2,0,1,2
CLT1083,UAE,Medium,0,Healthcare,61990.42,6,53,97.47,11,0.29,0,0,0,1
CLT1084,Saudi Arabia,Medium,0,Energy,210955.0,24,19,925.24,13,0.386,1,2,1,2
CLT1085,Canada,Low,0,Energy,10492.51,19,26,33.63,10,0.319,0,0,1,0
CLT1086,Japan,Low,0,Legal,952199.95,11,54,1469.44,7,0.333,2,0,0,1
CLT1087,Russia,High,1,Legal,28254.76,8,51,46.17,13,0.146,0,1,0,2
CLT1088,Russia,High,1,Energy,52437.82,14,25,174.79,1,0.383,0,0,1,1
CLT1089,Iran,High,0,Retail,974558.81,8,17,4777.25,3,0.077,0,1,1,1
CLT1090,Denmark,Low,0,Construction,20657.63,30,74,23.26,9,0.234,0,0,0,0
CLT1091,Singapore,Medium,1,Retail,277774.18,14,61,379.47,7,0.058,0,1,0,1
CLT1092,Netherlands,Low,1,Healthcare,43413.13,23,46,78.65,12,0.418,0,1,1,1
CLT1093,China,Medium,0,Technology,16936.87,7,55,25.66,13,0.287,0,0,0,1
CLT1094,Mexico,Medium,0,Construction,33670.97,21,50,56.12,13,0.402,1,0,0,1
CLT1095,Russia,High,0,Retail,140003.16,18,75,155.56,13,0.32,2,0,0,2
CLT1096,India,Medium,0,Retail,274141.45,12,11,2076.83,14,0.192,0,0,1,0
CLT1097,South Africa,Medium,1,Real Estate,83986.29,14,12,583.24,2,0.121,0,1,1,1
CLT1098,Netherlands,Low,0,Construction,5448.44,15,40,11.35,6,0.594,0,1,1,0
CLT1099,New Zealand,Low,1,Technology,155328.49,18,48,269.67,9,0.588,0,1,0,1
CLT1100,Japan,Low,0,Finance,48378.09,29,56,71.99,4,0.645,0,2,1,0
CLT1101,Netherlands,Low,0,Finance,11456.08,12,8,119.33,10,0.06,1,1,1,1
CLT1102,Norway,Low,0,Retail,100668.72,10,88,95.33,2,0.327,0,1,0,0
CLT1103,Sweden,Low,0,Energy,327996.85,12,14,1952.36,3,0.436,1,1,1,0
CLT1104,Mexico,Medium,0,Technology,60480.63,8,87,57.93,7,0.117,0,0,1,0
CLT1105,British Virgin Islands,High,0,Technology,239186.54,27,56,355.93,4,0.315,1,1,1,1
CLT1106,UAE,Medium,0,Healthcare,119801.81,6,54,184.88,7,0.27,0,1,1,0
CLT1107,Afghanistan,High,0,Mining,122144.06,24,17,598.75,5,0.189,0,0,1,1
CLT1108,Nigeria,High,0,Real Estate,37864.51,19,45,70.12,14,0.053,1,2,1,2
CLT1109,Venezuela,High,0,Healthcare,204443.07,1,5,3407.38,8,0.437,0,0,1,1
CLT1110,UAE,Medium,0,Technology,235924.77,13,3,6553.47,8,0.266,0,0,1,0
CLT1111,China,Medium,0,Trading,196614.8,22,9,1820.51,5,0.638,0,0,0,1
CLT1112,New Zealand,Low,0,Energy,37396.03,16,84,37.1,7,0.373,0,0,1,0
CLT1113,Afghanistan,High,0,Technology,262398.51,18,20,1093.33,11,0.444,0,0,1,1
CLT1114,Turkey,Medium,0,Real Estate,106881.04,12,83,107.31,6,0.214,0,1,1,1
CLT1115,Venezuela,High,0,Technology,13925.99,25,21,55.26,13,0.381,0,1,1,1
CLT1116,Myanmar,High,0,Construction,33784.64,5,80,35.19,8,0.449,0,1,1,2
CLT1117,France,Low,0,Construction,27021.46,21,33,68.24,9,0.092,2,1,1,1
CLT1118,Russia,High,0,Legal,3035.57,13,5,50.59,5,0.139,1,0,1,1
CLT1119,Mexico,Medium,0,Real Estate,269714.58,26,24,936.51,7,0.32,0,0,1,1
CLT1120,Japan,Low,0,Retail,6273092.9,8,63,8297.74,14,0.482,1,1,1,2
CLT1121,UK,Low,0,Mining,366781.6,6,79,386.9,1,0.597,0,1,0,0
CLT1122,British Virgin Islands,High,0,Retail,76442.11,3,26,245.01,11,0.14,0,1,0,2
CLT1123,South Africa,Medium,0,Mining,27619.35,25,89,25.86,8,0.127,0,0,1,0
CLT1124,Saudi Arabia,Medium,0,Mining,14948.62,26,92,13.54,3,0.382,2,0,1,1
CLT1125,Australia,Low,0,Mining,75054.37,20,33,189.53,1,0.53,1,2,1,1
CLT1126,UAE,Medium,0,Finance,255878.95,26,18,1184.62,6,0.133,1,1,1,1
CLT1127,North Korea,High,0,Mining,21766.48,4,18,100.77,14,0.351,0,0,1,2
CLT1128,Singapore,Medium,0,Technology,2803531.04,12,38,6148.09,13,0.006,0,0,1,0
CLT1129,Germany,Low,0,Trading,7510.15,13,33,18.97,8,0.443,0,0,1,0
CLT1130,Venezuela,High,0,Real Estate,83846.86,2,27,258.79,11,0.565,1,0,1,2
CLT1131,Myanmar,High,0,Trading,66532.21,19,49,113.15,3,0.076,1,0,1,1
CLT1132,Nigeria,High,0,Legal,60472.24,4,50,100.79,1,0.41,0,1,1,1
CLT1133,Australia,Low,0,Technology,25507.24,23,15,141.71,3,0.357,0,2,1,0
CLT1134,Australia,Low,0,Mining,67758.12,13,77,73.33,5,0.329,0,1,1,0
CLT1135,UAE,Medium,0,Finance,30495.77,19,52,48.87,11,0.26,0,1,1,1
CLT1136,Iran,High,0,Healthcare,413260.78,8,98,351.41,8,0.17,0,1,1,1
CLT1137,Iran,High,0,Retail,680893.46,8,68,834.43,9,0.056,2,0,1,2
CLT1138,Venezuela,High,0,Construction,33429.2,16,99,28.14,13,0.401,3,0,0,2
CLT1139,British Virgin Islands,High,0,Real Estate,5077.35,26,19,22.27,12,0.333,1,0,1,2
CLT1140,British Virgin Islands,High,0,Trading,96420.17,11,95,84.58,9,0.295,0,1,1,2
CLT1141,Singapore,Medium,0,Technology,91344.34,18,25,304.48,4,0.42,0,2,1,0
CLT1142,Denmark,Low,1,Healthcare,70109.84,4,76,76.87,8,0.08,0,0,1,0
CLT1143,Nigeria,High,0,Energy,133176.3,24,76,146.03,11,0.632,0,0,1,1
CLT1144,Saudi Arabia,Medium,0,Energy,475580.63,1,25,1585.27,5,0.574,1,0,1,1
CLT1145,Brazil,Medium,1,Construction,208868.11,1,33,527.44,3,0.087,2,0,1,2
CLT1146,USA,Low,0,Energy,132873.52,30,60,184.55,5,0.272,2,0,0,0
CLT1147,Switzerland,Low,0,Retail,185511.72,14,37,417.82,2,0.716,0,2,0,0
CLT1148,Nigeria,High,0,Legal,87309.43,4,92,79.08,11,0.446,0,0,1,1
CLT1149,France,Low,0,Energy,14499.05,11,43,28.1,11,0.48,2,2,1,2
CLT1150,New Zealand,Low,0,Construction,527384.22,18,9,4883.19,11,0.302,1,0,1,1
CLT1151,Nigeria,High,0,Legal,69833.94,16,14,415.68,6,0.278,0,0,0,1
CLT1152,UK,Low,0,Retail,14488.22,17,3,402.45,1,0.287,0,0,1,0
CLT1153,UAE,Medium,0,Construction,11026.22,24,69,13.32,6,0.193,0,1,1,0
CLT1154,Saudi Arabia,Medium,1,Energy,15112.86,2,56,22.49,13,0.298,0,0,1,2
CLT1155,Switzerland,Low,1,Mining,9423.31,4,26,30.2,5,0.438,0,1,0,2
CLT1156,Japan,Low,0,Real Estate,163297.12,3,53,256.76,13,0.135,0,0,1,1
CLT1157,Norway,Low,0,Energy,46043.07,15,41,93.58,9,0.344,0,1,1,0
CLT1158,Japan,Low,0,Construction,191761.39,2,82,194.88,13,0.261,0,0,0,1
CLT1159,Turkey,Medium,1,Real Estate,346005.67,24,21,1373.04,14,0.461,3,0,0,2
CLT1160,UK,Low,0,Real Estate,234725.7,19,39,501.55,7,0.1,0,0,0,0
CLT1161,Canada,Low,0,Legal,154977.48,9,80,161.43,6,0.468,0,0,1,0
CLT1162,Luxembourg,Low,0,Retail,92161.12,10,23,333.92,11,0.396,0,0,1,0
CLT1163,Turkey,Medium,0,Energy,45001.69,21,93,40.32,12,0.231,0,0,1,0
CLT1164,Austria,Low,0,Healthcare,49738.31,25,74,56.01,7,0.415,0,1,1,0
CLT1165,Australia,Low,0,Mining,143852.71,19,58,206.68,10,0.107,0,1,1,1
CLT1166,Myanmar,High,0,Retail,14157.88,28,69,17.1,5,0.233,0,0,1,0
CLT1167,Saudi Arabia,Medium,0,Healthcare,55225.1,5,75,61.36,1,0.687,0,2,1,0
CLT1168,Netherlands,Low,0,Healthcare,19648.12,14,29,56.46,9,0.255,0,2,1,0
CLT1169,UK,Low,0,Trading,347831.39,10,62,467.52,5,0.236,0,2,1,1
CLT1170,Sweden,Low,1,Legal,175533.64,16,53,276.0,4,0.361,2,0,1,1
CLT1171,Brazil,Medium,1,Finance,1477972.34,6,45,2736.99,6,0.222,0,0,0,2
CLT1172,British Virgin Islands,High,1,Technology,19215.03,25,27,59.31,5,0.332,0,0,1,0
CLT1173,Denmark,Low,1,Technology,22568.02,8,34,55.31,1,0.312,2,0,1,0
CLT1174,Myanmar,High,0,Legal,65267.64,2,14,388.5,2,0.312,0,1,1,1
CLT1175,Russia,High,0,Legal,20167.19,18,41,40.99,4,0.141,0,0,1,0
CLT1176,France,Low,0,Healthcare,134111.89,29,74,151.03,8,0.381,0,1,1,0
CLT1177,Luxembourg,Low,1,Legal,55468.49,21,60,77.04,5,0.174,1,0,1,1
CLT1178,USA,Low,0,Healthcare,28773.32,21,42,57.09,7,0.271,0,0,1,0
CLT1179,USA,Low,0,Retail,306020.34,21,51,500.03,2,0.17,0,1,1,0
CLT1180,Mexico,Medium,0,Finance,3735.43,20,75,4.15,8,0.3,0,0,1,0
CLT1181,Norway,Low,0,Trading,135018.86,8,11,1022.87,5,0.323,0,0,1,0
CLT1182,Venezuela,High,0,Healthcare,26194.41,27,35,62.37,4,0.274,0,0,1,0
CLT1183,Brazil,Medium,0,Legal,203848.98,5,19,894.07,9,0.201,1,0,0,2
CLT1184,Venezuela,High,0,Real Estate,291963.35,17,88,276.48,6,0.167,0,1,0,2
CLT1185,UAE,Medium,0,Energy,1969.38,16,65,2.52,14,0.018,0,0,1,1
CLT1186,China,Medium,0,Technology,43589.28,26,76,47.8,4,0.358,1,0,1,0
CLT1187,Turkey,Medium,0,Finance,65335.28,30,61,89.26,8,0.167,0,1,1,0
CLT1188,France,Low,1,Energy,1742.8,5,47,3.09,3,0.452,0,0,1,0
CLT1189,Iran,High,0,Construction,84256.94,17,14,501.53,14,0.381,0,0,1,2
CLT1190,Venezuela,High,0,Legal,27117.12,4,67,33.73,13,0.21,0,0,1,2
CLT1191,Australia,Low,0,Healthcare,9812.47,1,52,15.73,10,0.13,1,0,1,0
CLT1192,Saudi Arabia,Medium,0,Trading,22567.51,22,32,58.77,2,0.198,0,0,1,0
CLT1193,Norway,Low,0,Real Estate,17414.0,6,80,18.14,7,0.591,0,0,1,0
CLT1194,UK,Low,0,Trading,25430.74,1,10,211.92,14,0.408,0,0,1,1
CLT1195,New Zealand,Low,0,Energy,79038.08,28,17,387.44,12,0.225,0,0,1,0
CLT1196,Myanmar,High,0,Real Estate,260894.08,24,40,543.53,4,0.129,0,0,1,0
CLT1197,Austria,Low,0,Mining,53276.26,30,68,65.29,4,0.298,0,1,1,0
CLT1198,France,Low,0,Technology,313055.92,4,63,414.1,10,0.229,0,1,0,1
CLT1199,Cayman Islands,High,0,Legal,12469.78,2,15,69.28,9,0.439,0,0,0,2
CLT1200,British Virgin Islands,High,0,Construction,75307.42,13,97,64.7,2,0.091,0,1,1,0
CLT1201,Norway,Low,0,Energy,1411152.53,14,39,3015.28,1,0.302,0,0,0,0
CLT1202,France,Low,1,Healthcare,5509.08,17,57,8.05,7,0.587,0,0,1,0
CLT1203,Saudi Arabia,Medium,0,Technology,5202.34,11,10,43.35,12,0.245,0,0,1,0
CLT1204,Myanmar,High,0,Construction,408381.7,3,71,479.32,8,0.082,0,0,1,1
CLT1205,Canada,Low,0,Trading,83348.65,7,97,71.61,3,0.239,0,0,1,0
CLT1206,Norway,Low,0,Technology,24288.3,10,17,119.06,2,0.221,0,0,1,0
CLT1207,Japan,Low,0,Construction,10998.23,11,76,12.06,4,0.179,1,1,0,0
CLT1208,Saudi Arabia,Medium,0,Construction,56727.65,10,17,278.08,2,0.271,0,2,0,1
CLT1209,USA,Low,0,Trading,73157.41,8,16,381.03,12,0.307,0,0,1,0
CLT1210,Austria,Low,0,Construction,73702.42,5,78,78.74,2,0.451,0,0,1,0
CLT1211,Myanmar,High,0,Finance,10838.16,23,3,301.06,5,0.346,0,2,1,1
CLT1212,Turkey,Medium,0,Real Estate,36119.08,2,51,59.02,10,0.395,0,0,0,2
CLT1213,Japan,Low,0,Finance,25536.79,28,94,22.64,5,0.364,1,0,1,0
CLT1214,Sweden,Low,0,Trading,157891.89,28,46,286.04,8,0.099,0,2,1,1
CLT1215,USA,Low,1,Retail,11841.03,15,55,17.94,9,0.286,1,1,0,1
CLT1216,Russia,High,0,Technology,67106.87,16,99,56.49,2,0.358,3,0,0,2
CLT1217,UAE,Medium,0,Mining,3113753.99,4,26,9979.98,1,0.409,2,1,1,2
CLT1218,Luxembourg,Low,0,Healthcare,10688.29,22,76,11.72,3,0.592,0,1,1,0
CLT1219,Australia,Low,0,Healthcare,19518.26,28,31,52.47,6,0.216,2,0,1,0
CLT1220,Cayman Islands,High,0,Energy,52010.78,28,81,53.51,14,0.209,0,0,1,1
CLT1221,USA,Low,0,Energy,725.32,16,72,0.84,5,0.309,0,0,1,0
CLT1222,Australia,Low,0,Trading,7042.78,12,19,30.89,8,0.197,0,1,1,0
CLT1223,China,Medium,0,Energy,95419.56,28,90,88.35,8,0.133,3,1,1,2
CLT1224,Iran,High,1,Healthcare,46004.51,14,68,56.38,2,0.148,1,0,1,1
CLT1225,British Virgin Islands,High,0,Finance,291285.96,12,15,1618.26,14,0.209,0,1,1,2
CLT1226,France,Low,0,Mining,41890.43,28,58,60.19,9,0.062,0,1,1,0
CLT1227,Myanmar,High,1,Healthcare,36709.24,21,78,39.22,14,0.6,0,0,1,2
CLT1228,Panama,High,0,Finance,20862.19,16,30,57.95,14,0.234,0,0,1,1
CLT1229,Australia,Low,0,Retail,35801.05,16,48,62.15,4,0.232,0,1,1,0
CLT1230,North Korea,High,0,Trading,9726.59,22,56,14.47,14,0.318,0,0,1,1
CLT1231,Luxembourg,Low,1,Legal,47992.55,12,42,95.22,1,0.051,0,2,1,0
CLT1232,Turkey,Medium,0,Retail,13948.33,2,24,48.43,14,0.549,1,0,1,2
CLT1233,Hong Kong,Medium,0,Retail,9738.59,23,52,15.61,2,0.337,0,0,1,0
CLT1234,Singapore,Medium,0,Healthcare,22944.05,24,43,44.47,14,0.276,0,1,0,1
CLT1235,Cayman Islands,High,0,Trading,117798.31,29,34,288.72,11,0.361,0,1,1,2
CLT1236,North Korea,High,0,Real Estate,74115.74,14,60,102.94,6,0.274,1,2,1,2
CLT1237,Australia,Low,0,Construction,162984.4,11,83,163.64,5,0.29,3,0,0,2
CLT1238,Saudi Arabia,Medium,0,Retail,14990.11,9,3,416.39,12,0.278,2,0,1,1
CLT1239,Panama,High,0,Energy,58700.63,22,68,71.94,7,0.075,0,0,0,1
CLT1240,Netherlands,Low,0,Finance,768878.43,7,11,5824.84,9,0.232,0,1,1,1
CLT1241,USA,Low,1,Real Estate,487123.08,29,13,3122.58,6,0.332,0,0,1,1
CLT1242,Afghanistan,High,1,Trading,8848.87,12,50,14.75,6,0.437,0,1,1,2
CLT1243,Mexico,Medium,0,Legal,13192.37,29,82,13.41,2,0.447,0,0,1,0
CLT1244,Denmark,Low,0,Mining,763910.25,17,19,3350.48,7,0.15,0,0,1,0
CLT1245,Iran,High,0,Real Estate,117868.59,9,44,223.24,2,0.254,2,0,1,2
CLT1246,Nigeria,High,0,Legal,44976.93,6,33,113.58,13,0.028,1,2,1,2
CLT1247,Afghanistan,High,0,Healthcare,38039.58,12,38,83.42,7,0.37,0,0,1,1
CLT1248,UAE,Medium,0,Technology,84220.17,20,3,2339.45,8,0.455,0,0,1,0
CLT1249,Germany,Low,1,Construction,85818.53,10,99,72.24,12,0.018,0,0,1,1
CLT1250,New Zealand,Low,0,Healthcare,26910.14,9,65,34.5,1,0.227,0,2,0,0
CLT1251,Australia,Low,0,Trading,46873.1,12,35,111.6,9,0.009,2,1,1,2
CLT1252,British Virgin Islands,High,0,Technology,25531.51,1,36,59.1,8,0.477,0,2,1,2
CLT1253,Canada,Low,0,Legal,77119.45,2,38,169.12,9,0.057,0,0,0,0
CLT1254,Germany,Low,0,Technology,19804.19,19,39,42.32,5,0.73,0,0,0,0
CLT1255,Iran,High,0,Mining,8940.8,1,25,29.8,13,0.182,0,0,1,2
CLT1256,Australia,Low,0,Energy,547470.38,16,64,712.85,14,0.381,0,1,0,1
CLT1257,Panama,High,1,Energy,53940.49,16,13,345.77,4,0.081,0,0,1,1
CLT1258,China,Medium,0,Healthcare,763434.03,18,68,935.58,1,0.239,0,1,0,0
CLT1259,Afghanistan,High,1,Healthcare,3299.66,18,70,3.93,9,0.192,0,0,1,1
CLT1260,Myanmar,High,0,Trading,6807.57,23,75,7.56,14,0.382,0,1,0,2
CLT1261,Turkey,Medium,0,Trading,120594.89,26,1,10049.57,4,0.189,0,0,1,0
CLT1262,Venezuela,High,0,Finance,54008.74,13,72,62.51,4,0.253,3,0,1,2
CLT1263,Luxembourg,Low,0,Mining,10545.61,22,54,16.27,4,0.137,0,0,0,0
CLT1264,Hong Kong,Medium,0,Trading,329306.11,12,98,280.02,2,0.274,0,0,1,0
CLT1265,Nigeria,High,0,Retail,16238.82,9,9,150.36,12,0.126,0,2,1,1
CLT1266,Netherlands,Low,0,Mining,361430.86,30,36,836.65,11,0.129,0,1,1,0
CLT1267,Denmark,Low,0,Finance,53871.01,5,37,121.33,13,0.681,0,0,1,0
CLT1268,Iran,High,0,Energy,12029.34,9,59,16.99,4,0.221,0,0,1,0
CLT1269,Myanmar,High,0,Real Estate,21958.12,30,21,87.14,2,0.317,2,0,1,1
CLT1270,Cayman Islands,High,0,Finance,468939.73,13,20,1953.92,8,0.088,2,0,1,2
CLT1271,Japan,Low,0,Finance,38306.68,16,1,3192.22,7,0.149,0,0,1,0
CLT1272,Nigeria,High,0,Healthcare,257432.11,28,99,216.69,11,0.375,0,0,0,1
CLT1273,British Virgin Islands,High,1,Construction,489265.29,10,59,691.05,10,0.134,0,1,1,2
CLT1274,South Africa,Medium,0,Technology,53069.9,30,28,157.95,2,0.155,0,0,0,0
CLT1275,UK,Low,0,Energy,42839.27,16,71,50.28,14,0.284,1,0,1,1
CLT1276,Brazil,Medium,0,Legal,32615.66,14,56,48.54,2,0.2,0,0,1,0
CLT1277,Iran,High,0,Legal,101533.74,25,9,940.13,2,0.213,0,1,0,1
CLT1278,UK,Low,0,Trading,573145.58,2,65,734.8,1,0.729,0,0,1,0
CLT1279,Panama,High,1,Energy,9503.78,28,36,22.0,13,0.191,2,0,1,2
CLT1280,China,Medium,1,Retail,83177.2,25,98,70.73,6,0.331,0,0,1,1
CLT1281,Canada,Low,0,Trading,77949.71,19,34,191.05,6,0.545,1,1,1,1
CLT1282,South Africa,Medium,0,Trading,3998.68,11,81,4.11,1,0.27,0,0,0,0
CLT1283,China,Medium,0,Finance,15816.38,19,32,41.19,11,0.091,0,1,1,1
CLT1284,Denmark,Low,0,Energy,21508.17,28,66,27.16,1,0.297,0,0,1,0
CLT1285,Switzerland,Low,0,Technology,188347.57,11,25,627.83,6,0.065,1,1,1,0
CLT1286,South Africa,Medium,0,Trading,244856.2,14,51,400.09,11,0.009,1,1,1,2
CLT1287,Russia,High,0,Construction,3593.68,15,63,4.75,6,0.312,0,1,1,1
CLT1288,UAE,Medium,0,Mining,156186.04,25,90,144.62,4,0.144,0,1,1,1
CLT1289,New Zealand,Low,0,Retail,128655.3,7,45,238.25,3,0.541,0,0,1,0
CLT1290,British Virgin Islands,High,0,Retail,142568.81,15,26,456.95,14,0.674,0,0,1,1
CLT1291,Canada,Low,1,Trading,75291.23,30,21,298.77,9,0.654,0,1,0,2
CLT1292,Venezuela,High,0,Construction,249112.47,27,82,253.16,6,0.357,0,0,0,1
CLT1293,Canada,Low,1,Mining,347069.75,24,93,310.99,1,0.482,1,0,1,1
CLT1294,Netherlands,Low,0,Real Estate,5162.63,23,51,8.44,3,0.086,0,1,1,0
CLT1295,British Virgin Islands,High,0,Healthcare,55654.24,25,24,193.24,1,0.089,0,0,1,0
CLT1296,Austria,Low,1,Healthcare,40874.71,8,92,37.02,3,0.288,0,0,0,0
CLT1297,North Korea,High,0,Healthcare,25358.76,30,12,176.1,2,0.187,0,1,1,0
CLT1298,Luxembourg,Low,0,Finance,30279.86,4,11,229.39,5,0.313,0,1,0,0
CLT1299,Japan,Low,0,Retail,79235.16,18,27,244.55,3,0.298,1,1,1,0
CLT1300,Iran,High,0,Legal,8561.98,14,23,31.02,7,0.558,1,0,1,1
CLT1301,Austria,Low,0,Legal,163723.3,29,33,413.44,8,0.295,1,0,1,0
